date,location_identifier,transactions
2015-01-24,location_2,1691
2015-01-24,location_3,2503
2015-01-24,location_4,1245
2015-01-24,location_5,1319
2015-01-24,location_6,1432
2015-01-24,location_7,1523
2015-01-24,location_8,2482
2015-01-24,location_9,1730
2015-01-24,location_10,883
2015-01-24,location_11,2004
2015-01-24,location_12,1057
2015-01-24,location_13,746
2015-01-24,location_14,1456
2015-01-24,location_15,1178
2015-01-24,location_16,857
2015-01-24,location_17,990
2015-01-24,location_18,1222
2015-01-24,location_19,861
2015-01-24,location_23,1056
2015-01-24,location_24,2275
2015-01-24,location_25,691
2015-01-24,location_26,660
2015-01-24,location_27,976
2015-01-24,location_28,701
2015-01-24,location_30,682
2015-01-24,location_31,1067
2015-01-24,location_32,680
2015-01-24,location_33,862
2015-01-24,location_34,2043
2015-01-24,location_35,511
2015-01-24,location_37,1245
2015-01-24,location_38,1224
2015-01-24,location_39,1072
2015-01-24,location_40,923
2015-01-24,location_41,693
2015-01-24,location_43,970
2015-01-24,location_44,3121
2015-01-24,location_45,2592
2015-01-24,location_46,2623
2015-01-24,location_47,2738
2015-01-24,location_48,1972
2015-01-24,location_49,1468
2015-01-24,location_50,2011
2015-01-24,location_51,1437
2015-01-24,location_54,617
2015-01-25,location_1,1770
2015-01-25,location_2,1949
2015-01-25,location_3,2943
2015-01-25,location_4,1498
2015-01-25,location_5,1447
2015-01-25,location_6,1620
2015-01-25,location_7,1758
2015-01-25,location_8,2748
2015-01-25,location_9,1710
2015-01-25,location_10,938
2015-01-25,location_11,2029
2015-01-25,location_12,1043
2015-01-25,location_13,780
2015-01-25,location_14,1405
2015-01-25,location_15,1189
2015-01-25,location_16,890
2015-01-25,location_17,1043
2015-01-25,location_18,1190
2015-01-25,location_19,944
2015-01-25,location_23,1144
2015-01-25,location_24,2586
2015-01-25,location_25,1041
2015-01-25,location_26,694
2015-01-25,location_27,1003
2015-01-25,location_28,676
2015-01-25,location_30,711
2015-01-25,location_31,1067
2015-01-25,location_32,679
2015-01-25,location_33,815
2015-01-25,location_34,2472
2015-01-25,location_35,584
2015-01-25,location_37,1500
2015-01-25,location_38,1473
2015-01-25,location_39,1090
2015-01-25,location_40,892
2015-01-25,location_41,750
2015-01-25,location_43,1286
2015-01-25,location_44,3751
2015-01-25,location_45,3172
2015-01-25,location_46,3109
2015-01-25,location_47,3213
2015-01-25,location_48,2262
2015-01-25,location_49,1805
2015-01-25,location_50,2264
2015-01-25,location_51,1709
2015-01-25,location_54,631
2015-01-26,location_1,1295
2015-01-26,location_2,1993
2015-01-26,location_3,3394
2015-01-26,location_4,1750
2015-01-26,location_5,1540
2015-01-26,location_6,2026
2015-01-26,location_7,1606
2015-01-26,location_8,2854
2015-01-26,location_9,2304
2015-01-26,location_10,1393
2015-01-26,location_11,2361
2015-01-26,location_12,1274
2015-01-26,location_13,1196
2015-01-26,location_14,1969
2015-01-26,location_15,1390
2015-01-26,location_16,1105
2015-01-26,location_17,1557
2015-01-26,location_18,1296
2015-01-26,location_19,1646
2015-01-26,location_23,1203
2015-01-26,location_24,2358
2015-01-26,location_25,1635
2015-01-26,location_26,862
2015-01-26,location_27,1341
2015-01-26,location_28,963
2015-01-26,location_30,751
2015-01-26,location_31,1313
2015-01-26,location_32,867
2015-01-26,location_33,949
2015-01-26,location_34,2715
2015-01-26,location_35,752
2015-01-26,location_37,1477
2015-01-26,location_38,2280
2015-01-26,location_39,1637
2015-01-26,location_40,1055
2015-01-26,location_41,978
2015-01-26,location_43,1147
2015-01-26,location_44,4812
2015-01-26,location_45,4168
2015-01-26,location_46,4364
2015-01-26,location_47,4363
2015-01-26,location_48,3628
2015-01-26,location_49,2503
2015-01-26,location_50,3221
2015-01-26,location_51,1814
2015-01-26,location_54,917
2015-01-27,location_1,542
2015-01-27,location_2,1937
2015-01-27,location_3,3355
2015-01-27,location_4,1799
2015-01-27,location_5,1412
2015-01-27,location_6,2101
2015-01-27,location_7,1299
2015-01-27,location_8,2715
2015-01-27,location_9,2226
2015-01-27,location_10,1155
2015-01-27,location_11,2539
2015-01-27,location_12,1190
2015-01-27,location_13,901
2015-01-27,location_14,1266
2015-01-27,location_15,1078
2015-01-27,location_16,1180
2015-01-27,location_17,1372
2015-01-27,location_18,1387
2015-01-27,location_19,1266
2015-01-27,location_23,1107
2015-01-27,location_24,1813
2015-01-27,location_25,845
2015-01-27,location_26,890
2015-01-27,location_27,1534
2015-01-27,location_28,1131
2015-01-27,location_30,622
2015-01-27,location_31,1204
2015-01-27,location_32,702
2015-01-27,location_33,1165
2015-01-27,location_34,2381
2015-01-27,location_35,650
2015-01-27,location_37,1204
2015-01-27,location_38,2331
2015-01-27,location_39,1603
2015-01-27,location_40,954
2015-01-27,location_41,1126
2015-01-27,location_43,982
2015-01-27,location_44,4648
2015-01-27,location_45,4131
2015-01-27,location_46,4494
2015-01-27,location_47,4641
2015-01-27,location_48,3977
2015-01-27,location_49,2413
2015-01-27,location_50,3117
2015-01-27,location_51,1707
2015-01-27,location_54,1212
2015-01-28,location_1,1738
2015-01-28,location_2,1782
2015-01-28,location_3,2681
2015-01-28,location_4,1423
2015-01-28,location_5,1451
2015-01-28,location_6,1608
2015-01-28,location_7,1588
2015-01-28,location_8,2622
2015-01-28,location_9,1859
2015-01-28,location_10,1217
2015-01-28,location_11,2003
2015-01-28,location_12,1180
2015-01-28,location_13,923
2015-01-28,location_14,1597
2015-01-28,location_15,1356
2015-01-28,location_16,1004
2015-01-28,location_17,1231
2015-01-28,location_18,1298
2015-01-28,location_19,1120
2015-01-28,location_23,1135
2015-01-28,location_24,2379
2015-01-28,location_25,714
2015-01-28,location_26,702
2015-01-28,location_27,1052
2015-01-28,location_28,755
2015-01-28,location_30,680
2015-01-28,location_31,1123
2015-01-28,location_32,706
2015-01-28,location_33,1141
2015-01-28,location_34,2345
2015-01-28,location_35,627
2015-01-28,location_37,1368
2015-01-28,location_38,1350
2015-01-28,location_39,1228
2015-01-28,location_40,1048
2015-01-28,location_41,740
2015-01-28,location_43,1136
2015-01-28,location_44,3392
2015-01-28,location_45,2872
2015-01-28,location_46,2797
2015-01-28,location_47,3150
2015-01-28,location_48,2308
2015-01-28,location_49,1507
2015-01-28,location_50,2110
2015-01-28,location_51,1522
2015-01-28,location_54,821
2015-01-29,location_1,1772
2015-01-29,location_2,1794
2015-01-29,location_3,2630
2015-01-29,location_4,1327
2015-01-29,location_5,1340
2015-01-29,location_6,1447
2015-01-29,location_7,1611
2015-01-29,location_8,2545
2015-01-29,location_9,1855
2015-01-29,location_10,1170
2015-01-29,location_11,2095
2015-01-29,location_12,1177
2015-01-29,location_13,884
2015-01-29,location_14,1555
2015-01-29,location_15,1343
2015-01-29,location_16,995
2015-01-29,location_17,1266
2015-01-29,location_18,1380
2015-01-29,location_19,1028
2015-01-29,location_23,1139
2015-01-29,location_24,2261
2015-01-29,location_25,664
2015-01-29,location_26,704
2015-01-29,location_27,931
2015-01-29,location_28,815
2015-01-29,location_30,763
2015-01-29,location_31,1120
2015-01-29,location_32,656
2015-01-29,location_33,1049
2015-01-29,location_34,2306
2015-01-29,location_35,542
2015-01-29,location_37,1273
2015-01-29,location_38,1337
2015-01-29,location_39,1196
2015-01-29,location_40,1040
2015-01-29,location_41,680
2015-01-29,location_43,1084
2015-01-29,location_44,3317
2015-01-29,location_45,2867
2015-01-29,location_46,2723
2015-01-29,location_47,2939
2015-01-29,location_48,2134
2015-01-29,location_49,1516
2015-01-29,location_50,1998
2015-01-29,location_51,1438
2015-01-29,location_54,729
2015-01-30,location_1,1877
2015-01-30,location_2,2051
2015-01-30,location_3,3035
2015-01-30,location_4,1536
2015-01-30,location_5,1422
2015-01-30,location_6,1636
2015-01-30,location_7,1698
2015-01-30,location_8,2799
2015-01-30,location_9,1804
2015-01-30,location_10,1049
2015-01-30,location_11,2031
2015-01-30,location_12,1150
2015-01-30,location_13,762
2015-01-30,location_14,1320
2015-01-30,location_15,1232
2015-01-30,location_16,885
2015-01-30,location_17,1108
2015-01-30,location_18,1269
2015-01-30,location_19,1095
2015-01-30,location_23,1197
2015-01-30,location_24,2480
2015-01-30,location_25,868
2015-01-30,location_26,748
2015-01-30,location_27,1057
2015-01-30,location_28,710
2015-01-30,location_30,684
2015-01-30,location_31,1058
2015-01-30,location_32,575
2015-01-30,location_33,957
2015-01-30,location_34,2042
2015-01-30,location_35,507
2015-01-30,location_37,1467
2015-01-30,location_38,1424
2015-01-30,location_39,1166
2015-01-30,location_40,952
2015-01-30,location_41,693
2015-01-30,location_43,1055
2015-01-30,location_44,3852
2015-01-30,location_45,3022
2015-01-30,location_46,3005
2015-01-30,location_47,3258
2015-01-30,location_48,2207
2015-01-30,location_49,1619
2015-01-30,location_50,2130
2015-01-30,location_51,1704
2015-01-30,location_54,692
2015-01-31,location_1,1707
2015-01-31,location_2,1867
2015-01-31,location_3,2790
2015-01-31,location_4,1286
2015-01-31,location_5,1447
2015-01-31,location_6,1558
2015-01-31,location_7,1724
2015-01-31,location_8,2605
2015-01-31,location_9,2009
2015-01-31,location_10,1068
2015-01-31,location_11,2177
2015-01-31,location_12,1086
2015-01-31,location_13,845
2015-01-31,location_14,1435
2015-01-31,location_15,1234
2015-01-31,location_16,886
2015-01-31,location_17,1093
2015-01-31,location_18,1322
2015-01-31,location_19,962
2015-01-31,location_23,1139
2015-01-31,location_24,2316
2015-01-31,location_25,714
2015-01-31,location_26,776
2015-01-31,location_27,957
2015-01-31,location_28,823
2015-01-31,location_30,698
2015-01-31,location_31,1159
2015-01-31,location_32,720
2015-01-31,location_33,1009
2015-01-31,location_34,2258
2015-01-31,location_35,596
2015-01-31,location_37,1413
2015-01-31,location_38,1442
2015-01-31,location_39,1218
2015-01-31,location_40,911
2015-01-31,location_41,728
2015-01-31,location_43,1047
2015-01-31,location_44,3509
2015-01-31,location_45,3002
2015-01-31,location_46,3042
2015-01-31,location_47,3294
2015-01-31,location_48,2432
2015-01-31,location_49,1573
2015-01-31,location_50,2153
2015-01-31,location_51,1524
2015-01-31,location_54,714
2015-02-01,location_1,1806
2015-02-01,location_2,1977
2015-02-01,location_3,3230
2015-02-01,location_4,1520
2015-02-01,location_5,1564
2015-02-01,location_6,1689
2015-02-01,location_7,1935
2015-02-01,location_8,2887
2015-02-01,location_9,2031
2015-02-01,location_10,1085
2015-02-01,location_11,2476
2015-02-01,location_12,1152
2015-02-01,location_13,897
2015-02-01,location_14,1414
2015-02-01,location_15,1196
2015-02-01,location_16,909
2015-02-01,location_17,1143
2015-02-01,location_18,1234
2015-02-01,location_19,1084
2015-02-01,location_23,1125
2015-02-01,location_24,2562
2015-02-01,location_25,1151
2015-02-01,location_26,894
2015-02-01,location_27,1051
2015-02-01,location_28,829
2015-02-01,location_30,714
2015-02-01,location_31,1098
2015-02-01,location_32,749
2015-02-01,location_33,933
2015-02-01,location_34,2747
2015-02-01,location_35,757
2015-02-01,location_37,1611
2015-02-01,location_38,1607
2015-02-01,location_39,1359
2015-02-01,location_40,998
2015-02-01,location_41,751
2015-02-01,location_43,1499
2015-02-01,location_44,4064
2015-02-01,location_45,3488
2015-02-01,location_46,3521
2015-02-01,location_47,3720
2015-02-01,location_48,2911
2015-02-01,location_49,1872
2015-02-01,location_50,2465
2015-02-01,location_51,1880
2015-02-01,location_54,717
2015-02-02,location_1,1377
2015-02-02,location_2,2154
2015-02-02,location_3,3648
2015-02-02,location_4,1851
2015-02-02,location_5,1782
2015-02-02,location_6,2256
2015-02-02,location_7,1681
2015-02-02,location_8,3061
2015-02-02,location_9,2718
2015-02-02,location_10,1453
2015-02-02,location_11,3180
2015-02-02,location_12,1263
2015-02-02,location_13,1269
2015-02-02,location_14,2077
2015-02-02,location_15,1484
2015-02-02,location_16,1268
2015-02-02,location_17,1627
2015-02-02,location_18,1377
2015-02-02,location_19,1801
2015-02-02,location_23,1186
2015-02-02,location_24,2758
2015-02-02,location_25,1882
2015-02-02,location_26,1322
2015-02-02,location_27,1453
2015-02-02,location_28,1079
2015-02-02,location_30,859
2015-02-02,location_31,1625
2015-02-02,location_32,960
2015-02-02,location_33,1345
2015-02-02,location_34,2877
2015-02-02,location_35,1019
2015-02-02,location_37,1654
2015-02-02,location_38,2414
2015-02-02,location_39,1805
2015-02-02,location_40,1182
2015-02-02,location_41,1058
2015-02-02,location_43,1306
2015-02-02,location_44,5166
2015-02-02,location_45,4328
2015-02-02,location_46,4902
2015-02-02,location_47,5021
2015-02-02,location_48,4118
2015-02-02,location_49,2493
2015-02-02,location_50,3216
2015-02-02,location_51,1942
2015-02-02,location_54,1050
2015-02-03,location_1,531
2015-02-03,location_2,1884
2015-02-03,location_3,3391
2015-02-03,location_4,1777
2015-02-03,location_5,1477
2015-02-03,location_6,2152
2015-02-03,location_7,1304
2015-02-03,location_8,2624
2015-02-03,location_9,2516
2015-02-03,location_10,1166
2015-02-03,location_11,2882
2015-02-03,location_12,1182
2015-02-03,location_13,933
2015-02-03,location_14,1212
2015-02-03,location_15,1010
2015-02-03,location_16,1274
2015-02-03,location_17,1369
2015-02-03,location_18,1326
2015-02-03,location_19,1106
2015-02-03,location_23,1104
2015-02-03,location_24,2019
2015-02-03,location_25,1058
2015-02-03,location_26,1171
2015-02-03,location_27,1604
2015-02-03,location_28,1241
2015-02-03,location_30,653
2015-02-03,location_31,1470
2015-02-03,location_32,812
2015-02-03,location_33,1270
2015-02-03,location_34,2593
2015-02-03,location_35,856
2015-02-03,location_37,1180
2015-02-03,location_38,2281
2015-02-03,location_39,1591
2015-02-03,location_40,1035
2015-02-03,location_41,1204
2015-02-03,location_43,1112
2015-02-03,location_44,4736
2015-02-03,location_45,4198
2015-02-03,location_46,4794
2015-02-03,location_47,4935
2015-02-03,location_48,4193
2015-02-03,location_49,2590
2015-02-03,location_50,3216
2015-02-03,location_51,1798
2015-02-03,location_54,1196
2015-02-04,location_1,1714
2015-02-04,location_2,1704
2015-02-04,location_3,2779
2015-02-04,location_4,1267
2015-02-04,location_5,1615
2015-02-04,location_6,1590
2015-02-04,location_7,1504
2015-02-04,location_8,2587
2015-02-04,location_9,2304
2015-02-04,location_10,1127
2015-02-04,location_11,2439
2015-02-04,location_12,1182
2015-02-04,location_13,951
2015-02-04,location_14,1693
2015-02-04,location_15,1379
2015-02-04,location_16,1079
2015-02-04,location_17,1158
2015-02-04,location_18,1224
2015-02-04,location_19,1249
2015-02-04,location_23,1157
2015-02-04,location_24,2308
2015-02-04,location_25,930
2015-02-04,location_26,707
2015-02-04,location_27,1074
2015-02-04,location_28,744
2015-02-04,location_30,663
2015-02-04,location_31,1319
2015-02-04,location_32,765
2015-02-04,location_33,1177
2015-02-04,location_34,2507
2015-02-04,location_35,749
2015-02-04,location_37,1318
2015-02-04,location_38,1507
2015-02-04,location_39,1309
2015-02-04,location_40,1179
2015-02-04,location_41,826
2015-02-04,location_43,1206
2015-02-04,location_44,3459
2015-02-04,location_45,3305
2015-02-04,location_46,3382
2015-02-04,location_47,3749
2015-02-04,location_48,2840
2015-02-04,location_49,1710
2015-02-04,location_50,2521
2015-02-04,location_51,1545
2015-02-04,location_54,829
2015-02-05,location_1,1775
2015-02-05,location_2,1796
2015-02-05,location_3,2804
2015-02-05,location_4,1417
2015-02-05,location_5,1524
2015-02-05,location_6,1538
2015-02-05,location_7,1635
2015-02-05,location_8,2624
2015-02-05,location_9,2276
2015-02-05,location_10,1362
2015-02-05,location_11,2790
2015-02-05,location_12,1183
2015-02-05,location_13,940
2015-02-05,location_14,1642
2015-02-05,location_15,1330
2015-02-05,location_16,945
2015-02-05,location_17,1374
2015-02-05,location_18,1422
2015-02-05,location_19,1277
2015-02-05,location_23,1146
2015-02-05,location_24,2425
2015-02-05,location_25,874
2015-02-05,location_26,791
2015-02-05,location_27,978
2015-02-05,location_28,887
2015-02-05,location_30,722
2015-02-05,location_31,1175
2015-02-05,location_32,703
2015-02-05,location_33,1182
2015-02-05,location_34,2458
2015-02-05,location_35,636
2015-02-05,location_37,1412
2015-02-05,location_38,1472
2015-02-05,location_39,1414
2015-02-05,location_40,1151
2015-02-05,location_41,763
2015-02-05,location_43,1065
2015-02-05,location_44,3568
2015-02-05,location_45,3253
2015-02-05,location_46,3481
2015-02-05,location_47,3509
2015-02-05,location_48,2734
2015-02-05,location_49,1727
2015-02-05,location_50,2628
2015-02-05,location_51,1551
2015-02-05,location_54,847
2015-02-06,location_1,1853
2015-02-06,location_2,1905
2015-02-06,location_3,2984
2015-02-06,location_4,1419
2015-02-06,location_5,1592
2015-02-06,location_6,1659
2015-02-06,location_7,1723
2015-02-06,location_8,2814
2015-02-06,location_9,2036
2015-02-06,location_10,1186
2015-02-06,location_11,2465
2015-02-06,location_12,1171
2015-02-06,location_13,855
2015-02-06,location_14,1546
2015-02-06,location_15,1225
2015-02-06,location_16,877
2015-02-06,location_17,1122
2015-02-06,location_18,1257
2015-02-06,location_19,1252
2015-02-06,location_23,1204
