item_id,category_of_item,class,perishable
item_1689854,other_farm_produce,class_2032,1
item_1689920,other_farm_produce,class_2008,1
item_1689921,other_farm_produce,class_2008,1
item_1689929,other_farm_produce,class_2006,1
item_1693644,other_farm_produce,class_2028,1
item_1693645,other_farm_produce,class_2028,1
item_1693647,other_farm_produce,class_2028,1
item_1693648,other_farm_produce,class_2030,1
item_1693652,other_farm_produce,class_2018,1
item_1693653,other_farm_produce,class_2018,1
item_1693656,other_farm_produce,class_2018,1
item_1693657,other_farm_produce,class_2018,1
item_1695813,prepared_food,class_2954,1
item_1695815,other_farm_produce,class_2016,1
item_1695816,other_farm_produce,class_2016,1
item_1695820,other_farm_produce,class_2016,1
item_1695823,other_farm_produce,class_2002,1
item_1695825,other_farm_produce,class_2002,1
item_1695828,other_farm_produce,class_2004,1
item_1695830,other_farm_produce,class_2004,1
item_1695831,other_farm_produce,class_2004,1
item_1695835,other_farm_produce,class_2004,1
item_1695836,other_farm_produce,class_2004,1
item_1695837,other_farm_produce,class_2004,1
item_1695840,other_farm_produce,class_2006,1
item_1695841,other_farm_produce,class_2006,1
item_1695844,other_farm_produce,class_2006,1
item_1695845,other_farm_produce,class_2006,1
item_1695846,other_farm_produce,class_2006,1
item_1695847,other_farm_produce,class_2006,1
item_1695848,other_farm_produce,class_2006,1
item_1695860,other_farm_produce,class_2006,1
item_1695865,other_farm_produce,class_2008,1
item_1695872,other_farm_produce,class_2008,1
item_1695873,other_farm_produce,class_2008,1
item_1695874,other_farm_produce,class_2008,1
item_1695875,other_farm_produce,class_2008,1
item_1695879,other_farm_produce,class_2008,1
item_1695882,other_farm_produce,class_2008,1
item_1695886,other_farm_produce,class_2008,1
item_1695887,other_farm_produce,class_2008,1
item_1695888,other_farm_produce,class_2008,1
item_1695900,other_farm_produce,class_2008,1
item_1695901,other_farm_produce,class_2008,1
item_1695904,other_farm_produce,class_2008,1
item_1695905,other_farm_produce,class_2008,1
item_1695907,other_farm_produce,class_2008,1
item_1695912,other_farm_produce,class_2008,1
item_1695925,other_farm_produce,class_2008,1
item_1695931,other_farm_produce,class_2008,1
item_1695932,other_farm_produce,class_2008,1
item_1695935,other_farm_produce,class_2008,1
item_1695936,other_farm_produce,class_2008,1
item_1695940,other_farm_produce,class_2010,1
item_1695950,other_farm_produce,class_2010,1
item_1695956,other_farm_produce,class_2012,1
item_1695959,other_farm_produce,class_2012,1
item_1695961,other_farm_produce,class_2012,1
item_1695964,other_farm_produce,class_2012,1
item_1695965,other_farm_produce,class_2012,1
item_1695966,other_farm_produce,class_2012,1
item_1695971,other_farm_produce,class_2014,1
item_1695972,other_farm_produce,class_2014,1
item_1695978,other_farm_produce,class_2016,1
item_1695979,other_farm_produce,class_2016,1
item_1695983,other_farm_produce,class_2016,1
item_1695984,other_farm_produce,class_2016,1
item_1695989,other_farm_produce,class_2016,1
item_1695991,other_farm_produce,class_2016,1
item_1695994,other_farm_produce,class_2018,1
item_1695995,other_farm_produce,class_2018,1
item_1695999,other_farm_produce,class_2022,1
item_1696003,other_farm_produce,class_2022,1
item_1696007,other_farm_produce,class_2022,1
item_1696008,other_farm_produce,class_2022,1
item_1696013,other_farm_produce,class_2022,1
item_1696014,other_farm_produce,class_2026,1
item_1696015,other_farm_produce,class_2026,1
item_1696020,other_farm_produce,class_2026,1
item_1696021,other_farm_produce,class_2026,1
item_1696022,other_farm_produce,class_2026,1
item_1696023,other_farm_produce,class_2026,1
item_1696025,other_farm_produce,class_2028,1
item_1696026,other_farm_produce,class_2028,1
item_1696029,other_farm_produce,class_2028,1
item_1696036,other_farm_produce,class_2028,1
item_1696038,other_farm_produce,class_2030,1
item_1696039,other_farm_produce,class_2030,1
item_1696041,other_farm_produce,class_2030,1
item_1696042,other_farm_produce,class_2030,1
item_1696044,other_farm_produce,class_2030,1
item_1696046,other_farm_produce,class_2032,1
item_1696047,other_farm_produce,class_2032,1
item_1696051,other_farm_produce,class_2032,1
item_1696052,other_farm_produce,class_2032,1
item_1707160,other_farm_produce,class_2006,1
item_1709252,other_farm_produce,class_2018,1
item_1711747,other_farm_produce,class_2018,1
item_1717057,other_farm_produce,class_2018,1
item_1717134,home_party_utilities,class_5308,0
item_1717181,other_farm_produce,class_2020,1
item_1717269,office_supplies,class_6414,0
item_1717271,office_supplies,class_6414,0
item_1717640,other_farm_produce,class_2006,1
item_1717663,other_farm_produce,class_2006,1
item_1718310,other_farm_produce,class_2018,1
item_1718319,other_farm_produce,class_2032,1
item_1719236,other_farm_produce,class_2028,1
item_1719504,other_farm_produce,class_2002,1
item_1726000,other_farm_produce,class_2006,1
item_1726002,other_farm_produce,class_2006,1
item_1726009,other_farm_produce,class_2006,1
item_1726956,other_farm_produce,class_2008,1
item_1730015,office_supplies,class_6414,0
item_1741423,other_farm_produce,class_2014,1
item_1751174,other_farm_produce,class_2008,1
item_1751175,other_farm_produce,class_2008,1
item_1751176,other_farm_produce,class_2008,1
item_1765164,home_party_utilities,class_5325,0
item_1898959,beverages,class_1126,0
item_1898960,beverages,class_1126,0
item_1898961,beverages,class_1126,0
item_1898998,grocery_items,class_1028,0
item_1899450,grocery_items,class_1026,0
item_1900715,personal_care,class_4126,0
item_1903391,other_utilities,class_6706,0
item_1903428,other_utilities,class_6808,0
item_1903432,other_utilities,class_6808,0
item_1903500,meat_based_items,class_2302,1
item_1903501,meat_based_items,class_2302,1
item_1903717,office_supplies,class_6426,0
item_1904678,beverages,class_1138,0
item_1905638,grocery_items,class_1028,0
item_1905639,grocery_items,class_1028,0
item_1905800,personal_care,class_4138,0
item_1906099,other_farm_produce,class_2020,1
item_1906100,other_farm_produce,class_2020,1
item_1906821,grocery_items,class_1086,0
item_1908028,other_farm_produce,class_2018,1
item_1908340,home_care,class_3110,0
item_1909408,cleaning_utilities,class_3038,0
item_1909409,cleaning_utilities,class_3038,0
item_1909411,home_care,class_3106,0
item_1909412,home_care,class_3106,0
item_1909453,kitchen_utilities,class_6392,0
item_1909482,kitchen_utilities,class_6392,0
item_1909483,kitchen_utilities,class_6392,0
item_1909699,grocery_items,class_1088,0
item_1909708,grocery_items,class_1044,0
item_1909724,kitchen_utilities_2,class_6230,0
item_1909729,kitchen_utilities,class_6392,0
item_1909748,kitchen_utilities_2,class_6222,0
item_1909752,beverages,class_1144,0
item_1909754,kitchen_utilities,class_6392,0
item_1909755,kitchen_utilities,class_6392,0
item_1909770,kitchen_utilities,class_6392,0
item_1909901,kitchen_utilities,class_6393,0
item_1910055,grocery_items,class_1092,0
item_1910611,dairy_items,class_2174,1
item_1911102,grocery_items,class_1074,0
item_1911336,beauty_products,class_4210,0
item_1912671,grocery_items,class_1062,0
item_1913055,personal_care,class_4126,0
item_1913230,cleaning_utilities,class_3020,0
item_1913236,beverages,class_1122,0
item_1913257,cleaning_utilities,class_3032,0
item_1913258,cleaning_utilities,class_3032,0
item_1913462,other_farm_produce,class_2018,1
item_1913463,other_farm_produce,class_2032,1
item_1913464,other_farm_produce,class_2032,1
item_1913595,personal_care,class_4118,0
item_1913596,personal_care,class_4118,0
item_1913599,personal_care,class_4118,0
item_1913600,personal_care,class_4118,0
item_1913604,personal_care,class_4118,0
item_1913813,grocery_items,class_1024,0
item_1914276,grocery_items,class_1060,0
item_1914277,beverages,class_1136,0
item_1914278,beverages,class_1136,0
item_1914279,beverages,class_1136,0
item_1914280,beverages,class_1136,0
item_1914367,grocery_items,class_1092,0
item_1914503,home_care,class_3102,0
item_1914782,dairy_items,class_2102,1
item_1914786,beverages,class_1120,0
item_1915000,personal_care,class_4122,0
item_1915036,home_care,class_3108,0
item_1915102,grocery_items,class_1044,0
item_1916165,other_farm_produce,class_2024,1
item_1916208,grocery_items,class_1026,0
item_1916209,grocery_items,class_1026,0
item_1916577,baked_items / bread_based,class_2702,1
item_1916578,baked_items / bread_based,class_2712,1
item_1916579,baked_items / bread_based,class_2712,1
item_1917879,beverages,class_1114,0
item_1918621,beverages,class_1146,0
item_1919674,personal_care,class_4138,0
item_1919795,dairy_items,class_2116,1
item_1919933,grocery_items,class_1016,0
item_1919935,grocery_items,class_1016,0
item_1919937,grocery_items,class_1016,0
item_1919977,grocery_items,class_1016,0
item_1920016,grocery_items,class_1016,0
item_1920035,grocery_items,class_1016,0
item_1920045,grocery_items,class_1016,0
item_1920046,grocery_items,class_1016,0
item_1920057,grocery_items,class_1016,0
item_1920059,grocery_items,class_1016,0
item_1920067,grocery_items,class_1016,0
item_1920069,grocery_items,class_1016,0
item_1920071,grocery_items,class_1016,0
item_1920072,grocery_items,class_1016,0
item_1920080,grocery_items,class_1016,0
item_1920084,grocery_items,class_1016,0
item_1920095,grocery_items,class_1016,0
item_1920096,grocery_items,class_1016,0
item_1920107,grocery_items,class_1016,0
item_1920117,grocery_items,class_1016,0
item_1920141,grocery_items,class_1016,0
item_1920145,grocery_items,class_1016,0
item_1920284,personal_care,class_4114,0
item_1920863,grocery_items,class_1006,0
item_1921118,other_bevrages,class_1330,0
item_1921769,deli_items,class_2630,1
item_1921770,deli_items,class_2630,1
item_1922657,personal_care,class_4114,0
item_1923218,grocery_items,class_1034,0
item_1924591,personal_care,class_4126,0
item_1924661,cleaning_utilities,class_3018,0
item_1924662,cleaning_utilities,class_3018,0
item_1926105,beverages,class_1148,0
item_1926106,beverages,class_1148,0
item_1926107,beverages,class_1148,0
item_1926217,other_farm_produce,class_2028,1
item_1929795,grocery_items,class_1016,0
item_1929797,grocery_items,class_1016,0
item_1930065,grocery_items,class_1028,0
item_1930967,grocery_items,class_1004,0
item_1931046,pet_utilities,class_6516,0
item_1931047,pet_utilities,class_6516,0
item_1931079,pet_utilities,class_6516,0
item_1932491,beverages,class_1122,0
item_1932492,beverages,class_1122,0
item_1932493,beverages,class_1122,0
item_1932980,baked_items / bread_based,class_2708,1
item_1933240,grocery_items,class_1076,0
item_1935388,beauty_products,class_4255,0
item_1935459,personal_care,class_4130,0
item_1935465,beauty_products,class_4212,0
item_1935601,grocery_items,class_1004,0
item_1936173,grocery_items,class_1004,0
item_1936510,grocery_items,class_1074,0
item_1936589,grocery_items,class_1034,0
item_1936629,grocery_items,class_1034,0
item_1936647,frozen_food,class_2218,0
item_1936771,other_farm_produce,class_2014,1
item_1936931,beverages,class_1124,0
item_1937039,beverages,class_1124,0
item_1937083,beverages,class_1136,0
item_1937350,grocery_items,class_1002,0
item_1937443,grocery_items,class_1002,0
item_1937454,beverages,class_1120,0
item_1937608,grocery_items,class_1034,0
item_1937611,grocery_items,class_1034,0
item_1937662,grocery_items,class_1034,0
item_1938021,personal_care,class_4138,0
item_1938490,beverages,class_1144,0
item_1938600,beverages,class_1124,0
item_1939144,home_care,class_3106,0
item_1939221,beverages,class_1124,0
item_1939239,other_bevrages,class_1330,0
item_1939383,beverages,class_1144,0
item_1939424,beverages,class_1144,0
item_1939531,beverages,class_1144,0
item_1940026,deli_items,class_2632,1
item_1940454,baked_items / bread_based,class_2712,1
item_1940466,baked_items / bread_based,class_2702,1
item_1942510,beverages,class_1122,0
item_1943149,cleaning_utilities,class_3032,0
item_1943435,beverages,class_1114,0
item_1943792,beverages,class_1114,0
item_1944334,vegetables,class_2420,1
item_1944828,vegetables,class_2416,1
item_1944889,beverages,class_1114,0
item_1944899,beverages,class_1118,0
item_1945572,other_farm_produce,class_2004,1
item_1945851,other_farm_produce,class_2004,1
item_1945991,other_farm_produce,class_2004,1
item_1946155,deli_items,class_2650,1
item_1946311,grocery_items,class_1036,0
item_1946325,grocery_items,class_1026,0
item_1946668,grocery_items,class_1016,0
item_1948161,deli_items,class_2650,1
item_1948220,kitchen_utilities,class_6350,0
item_1948305,grocery_items,class_1074,0
item_1948372,other_bevrages,class_1320,0
item_1948448,beverages,class_1124,0
item_1948483,beverages,class_1124,0
item_1948550,dairy_items,class_2170,1
item_1948632,grocery_items,class_1012,0
item_1949662,beverages,class_1122,0
item_1949872,grocery_items,class_1016,0
item_1949898,grocery_items,class_1026,0
item_1950029,other_farm_produce,class_2016,1
item_1950170,beverages,class_1132,0
item_1950263,grocery_items,class_1030,0
item_1950301,home_utilities_2,class_5222,0
item_1950405,beverages,class_1114,0
item_1950658,grocery_items,class_1096,0
item_1950703,cleaning_utilities,class_3030,0
item_1950890,grocery_items,class_1076,0
item_1951039,beverages,class_1124,0
item_1951042,beverages,class_1122,0
item_1954510,grocery_items,class_1072,0
item_1954663,other_farm_produce,class_2008,1
item_1954748,kitchen_utilities_2,class_6269,0
item_1954766,kitchen_utilities_2,class_6269,0
item_1954771,grocery_items_2,class_1236,0
item_1955347,grocery_items,class_1030,0
item_1956004,grocery_items,class_1076,0
item_1956062,cleaning_utilities,class_3022,0
item_1956354,home_care,class_3106,0
item_1956479,grocery_items,class_1026,0
item_1956622,grocery_items,class_1018,0
item_1957078,dairy_items,class_2108,1
item_1957773,grocery_items,class_1003,0
item_1958166,beverages,class_1142,0
item_1958171,beverages,class_1142,0
item_1958175,beverages,class_1142,0
item_1958177,beverages,class_1142,0
item_1958179,beverages,class_1142,0
item_1958181,beverages,class_1142,0
item_1958185,beverages,class_1142,0
item_1958186,beverages,class_1142,0
item_1958187,beverages,class_1142,0
item_1958189,beverages,class_1142,0
item_1958191,beverages,class_1142,0
item_1958193,beverages,class_1142,0
item_1958200,beverages,class_1142,0
item_1958201,beverages,class_1142,0
item_1958202,beverages,class_1142,0
item_1958210,beverages,class_1142,0
item_1958216,beverages,class_1142,0
item_1958217,beverages,class_1142,0
item_1958218,beverages,class_1142,0
item_1958219,beverages,class_1142,0
item_1958223,beverages,class_1142,0
item_1958226,beverages,class_1142,0
item_1958231,beverages,class_1142,0
item_1958238,beverages,class_1142,0
item_1958245,beverages,class_1142,0
item_1958249,beverages,class_1142,0
item_1958252,beverages,class_1142,0
item_1958262,grocery_items,class_1042,0
item_1958268,grocery_items,class_1042,0
item_1958713,baked_items / bread_based,class_2718,1
item_1959817,cleaning_utilities,class_3040,0
item_1960256,beverages,class_1114,0
item_1960304,grocery_items,class_1032,0
item_1960591,other_farm_produce,class_2074,1
item_1960613,other_farm_produce,class_2010,1
item_1960691,other_farm_produce,class_2026,1
item_1960765,other_farm_produce,class_2002,1
item_1960806,other_farm_produce,class_2026,1
item_1960892,other_farm_produce,class_2028,1
item_1960944,other_farm_produce,class_2026,1
item_1961065,other_farm_produce,class_2020,1
item_1961112,other_farm_produce,class_2074,1
item_1961161,other_farm_produce,class_2026,1
item_1961293,other_farm_produce,class_2026,1
item_1961595,grocery_items,class_1016,0
item_1961606,cleaning_utilities,class_3018,0
item_1962621,beverages,class_1124,0
item_1962694,personal_care,class_4104,0
item_1962824,dairy_items,class_2156,1
item_1963265,dairy_items,class_2174,1
item_1963277,dairy_items,class_2174,1
item_1963324,home_utilities_4,class_5446,0
item_1963330,home_utilities_4,class_5446,0
item_1963348,home_utilities_4,class_5446,0
item_1963363,home_utilities_4,class_5446,0
item_1963404,home_party_utilities,class_5308,0
item_1963459,home_party_utilities,class_5308,0
item_1963540,grocery_items,class_1040,0
item_1963561,cleaning_utilities,class_3004,0
item_1963591,cleaning_utilities,class_3004,0
item_1963606,personal_care,class_4114,0
item_1963684,kitchen_utilities_2,class_6246,0
item_1963740,baked_items / bread_based,class_2718,1
item_1963752,kitchen_utilities_2,class_6246,0
item_1963811,grocery_items,class_1040,0
item_1963838,cleaning_utilities,class_3024,0
item_1963892,grocery_items,class_1040,0
item_1963919,grocery_items,class_1002,0
item_1964111,other_farm_produce,class_2010,1
item_1964356,dairy_items,class_2174,1
item_1964738,beverages,class_1126,0
item_1964739,beverages,class_1136,0
item_1964804,beverages,class_1126,0
item_1964810,beverages,class_1126,0
item_1964850,beverages,class_1120,0
item_1965074,cleaning_utilities,class_3060,0
item_1965343,grocery_items,class_1032,0
item_1965358,beauty_products,class_4228,0
item_1965367,beverages,class_1132,0
item_1965425,personal_care,class_4122,0
item_1965457,grocery_items,class_1074,0
item_1965539,cleaning_utilities,class_3018,0
item_1965732,cleaning_utilities,class_3020,0
item_1965853,grocery_items,class_1016,0
item_1965878,grocery_items,class_1016,0
item_1965978,grocery_items,class_1016,0
item_1966167,beverages,class_1124,0
item_1966629,other_farm_produce,class_2014,1
item_1966995,beverages,class_1124,0
item_1967038,grocery_items,class_1016,0
item_1967150,grocery_items,class_1040,0
item_1967566,grocery_items,class_1040,0
item_1967642,grocery_items,class_1044,0
item_1967660,grocery_items,class_1044,0
item_1967914,grocery_items,class_1048,0
item_1968073,grocery_items,class_1066,0
item_1968167,dairy_items,class_2178,1
item_1968318,dairy_items,class_2178,1
item_1968368,dairy_items,class_2178,1
item_1968390,dairy_items,class_2178,1
item_1968452,dairy_items,class_2178,1
item_1968666,personal_care,class_4176,0
item_1968938,cleaning_utilities,class_3038,0
item_1969477,other_utilities,class_6848,0
item_1969485,other_utilities,class_6848,0
item_1969675,grocery_items,class_1030,0
item_1969863,other_utilities,class_6848,0
item_1969899,other_utilities,class_6848,0
item_1969929,grocery_items,class_1034,0
item_1970094,other_utilities,class_6848,0
item_1970207,grocery_items,class_1074,0
item_1970428,grocery_items,class_1026,0
item_1970831,personal_care,class_4126,0
item_1971255,beverages,class_1124,0
item_1971317,beverages,class_1122,0
item_1971328,dairy_items,class_2168,1
item_1971338,dairy_items,class_2174,1
item_1971365,beverages,class_1124,0
item_1971373,dairy_items,class_2168,1
item_1971394,dairy_items,class_2168,1
item_1971423,beverages,class_1136,0
item_1971436,dairy_items,class_2174,1
item_1971461,dairy_items,class_2168,1
item_1971730,kitchen_utilities_2,class_6242,0
item_1971792,kitchen_utilities_2,class_6242,0
item_1972039,kitchen_utilities_2,class_6242,0
item_1972138,kitchen_utilities_2,class_6242,0
item_1972227,kitchen_utilities_2,class_6242,0
item_1972316,kitchen_utilities_2,class_6242,0
item_1972443,kitchen_utilities_2,class_6242,0
item_1972462,kitchen_utilities_2,class_6242,0
item_1972587,kitchen_utilities_2,class_6242,0
item_1972601,kitchen_utilities_2,class_6242,0
item_1972673,kitchen_utilities_2,class_6242,0
item_1972737,kitchen_utilities_2,class_6242,0
item_1972763,kitchen_utilities_2,class_6242,0
item_1972782,kitchen_utilities_2,class_6242,0
item_1972822,kitchen_utilities_2,class_6242,0
item_1973454,baked_items / bread_based,class_2718,1
item_1973543,baked_items / bread_based,class_2718,1
item_1973587,baked_items / bread_based,class_2718,1
item_1973606,grocery_items,class_1026,0
item_1973919,beverages,class_1124,0
item_1974834,beverages,class_1124,0
item_1974848,eggs,class_2504,1
item_1974921,beverages,class_1118,0
item_1974931,grocery_items,class_1092,0
item_1975439,grocery_items,class_1034,0
item_1975468,grocery_items,class_1034,0
item_1975512,grocery_items,class_1034,0
item_1975514,grocery_items,class_1034,0
item_1975527,grocery_items,class_1034,0
item_1975558,grocery_items,class_1034,0
item_1975562,grocery_items,class_1034,0
item_1975571,grocery_items,class_1034,0
item_1975578,grocery_items,class_1034,0
item_1975584,grocery_items,class_1034,0
item_1975598,grocery_items,class_1034,0
item_1975602,grocery_items,class_1089,0
item_1975649,grocery_items,class_1022,0
item_1975680,grocery_items,class_1034,0
item_1975686,grocery_items,class_1016,0
item_1975715,grocery_items,class_1034,0
item_1976186,beverages,class_1124,0
item_1976260,beverages,class_1124,0
item_1976284,meat_based_items,class_2302,1
item_1976342,grocery_items,class_1040,0
item_1976349,other_bevrages,class_1318,0
item_1976710,beverages,class_1114,0
item_1977218,grocery_items,class_1034,0
item_1977420,personal_care,class_4130,0
item_1977486,beverages,class_1150,0
item_1977887,dairy_items,class_2170,1
item_1977901,dairy_items,class_2170,1
item_1977997,dairy_items,class_2170,1
item_1978835,baked_items / bread_based,class_2708,1
item_1979200,grocery_items,class_1044,0
item_1979268,beverages,class_1148,0
item_1980485,beverages,class_1126,0
item_1980532,beverages,class_1122,0
item_1980590,cleaning_utilities,class_3040,0
item_1980702,beverages,class_1122,0
item_1980754,beverages,class_1126,0
item_1980755,beverages,class_1120,0
item_1980816,grocery_items,class_1016,0
item_1981370,grocery_items,class_1042,0
item_1981470,dairy_items,class_2142,1
item_1981607,grocery_items,class_1014,0
item_1981836,personal_care,class_4162,0
item_1981900,personal_care,class_4138,0
item_1982059,grocery_items,class_1040,0
item_1985099,personal_care,class_4162,0
item_1986436,home_care,class_3110,0
item_1986500,home_care,class_3108,0
item_1986524,other_farm_produce,class_2006,1
item_1986603,other_farm_produce,class_2006,1
item_1986627,home_care,class_3108,0
item_1986680,beverages,class_1142,0
item_1986760,home_care,class_3110,0
item_1986825,home_care,class_3110,0
item_1987120,grocery_items,class_1040,0
item_1987152,grocery_items,class_1040,0
item_1987263,grocery_items,class_1040,0
item_1987383,grocery_items,class_1016,0
item_1987464,home_care,class_3116,0
item_1987653,dairy_items,class_2174,1
item_1987709,grocery_items,class_1016,0
item_1987893,cleaning_utilities,class_3014,0
item_1988256,dairy_items,class_2130,1
item_1988377,kitchen_utilities_2,class_6248,0
item_1988467,cleaning_utilities,class_3044,0
item_1988754,other_farm_produce,class_2032,1
item_1988902,grocery_items,class_1002,0
item_1988975,kitchen_utilities_2,class_6241,0
item_1989346,grocery_items,class_1030,0
item_1989798,baked_items / bread_based,class_2708,1
item_1990061,beverages,class_1144,0
item_1990194,deli_items,class_2630,1
item_1990453,beverages,class_1124,0
item_1990578,other_farm_produce,class_2028,1
item_1990612,beverages,class_1124,0
item_1990640,beverages,class_1124,0
item_1990673,other_farm_produce,class_2028,1
item_1990742,deli_items,class_2650,1
item_1990768,beverages,class_1136,0
item_1990881,beverages,class_1136,0
item_1991041,home_care,class_3108,0
item_1991097,kitchen_utilities_2,class_6206,0
item_1991151,grocery_items,class_1048,0
item_1991217,grocery_items,class_1056,0
item_1991561,grocery_items,class_1062,0
item_1992672,grocery_items,class_1034,0
item_1992914,cleaning_utilities,class_3040,0
item_1993077,grocery_items,class_1040,0
item_1993091,cleaning_utilities,class_3040,0
item_1993195,grocery_items,class_1040,0
item_1993337,beverages,class_1122,0
item_1993601,other_bevrages,class_1330,0
item_1993625,kitchen_utilities_2,class_6233,0
item_1993879,beverages,class_1138,0
item_1994369,vegetables,class_2416,1
item_1994863,grocery_items,class_1072,0
item_1994926,grocery_items,class_1086,0
item_1994941,grocery_items,class_1030,0
item_1997322,grocery_items,class_1042,0
item_1997781,cleaning_utilities,class_3010,0
item_1997895,beverages,class_1124,0
item_1997976,grocery_items,class_1074,0
item_1998005,baked_items / bread_based,class_2702,1
item_1998078,grocery_items,class_1040,0
item_1998889,beverages,class_1148,0
item_1998945,home_care,class_3110,0
item_1999114,grocery_items,class_1070,0
item_1999775,cleaning_utilities,class_3046,0
item_1999969,beverages,class_1124,0
item_2000482,beverages,class_1120,0
item_2000873,home_utilities_2,class_5250,0
item_2001183,cleaning_utilities,class_3040,0
item_2001209,cleaning_utilities,class_3040,0
item_2001632,grocery_items,class_1054,0
item_2002043,home_utilities_2,class_5222,0
item_2002136,dairy_items,class_2166,1
item_2002166,dairy_items,class_2166,1
item_2002282,other_bevrages,class_1318,0
item_2002412,grocery_items,class_1014,0
item_2002445,personal_care,class_4126,0
item_2002465,cleaning_utilities,class_3040,0
item_2002469,grocery_items,class_1014,0
item_2002703,grocery_items,class_1042,0
item_2002963,grocery_items,class_1076,0
item_2003375,grocery_items,class_1036,0
item_2003389,grocery_items,class_1036,0
item_2003392,kitchen_utilities_2,class_6253,0
item_2003409,grocery_items,class_1036,0
item_2003709,beverages,class_1124,0
item_2004673,cleaning_utilities,class_3020,0
item_2004694,beverages,class_1124,0
item_2004738,cleaning_utilities,class_3024,0
item_2004754,grocery_items,class_1040,0
item_2005047,beverages,class_1124,0
item_2005057,grocery_items,class_1040,0
item_2005060,other_bevrages,class_1310,0
item_2005083,beverages,class_1124,0
item_2005102,kitchen_utilities_2,class_6212,0
item_2005143,beverages,class_1124,0
item_2005274,beverages,class_1122,0
item_2005298,beverages,class_1124,0
item_2005335,grocery_items,class_1016,0
item_2005384,beverages,class_1124,0
item_2005613,grocery_items,class_1004,0
item_2005731,cleaning_utilities,class_3040,0
item_2005844,kitchen_utilities,class_6350,0
item_2005877,grocery_items,class_1016,0
item_2005984,grocery_items,class_1016,0
item_2006047,home_care,class_3108,0
item_2006089,grocery_items,class_1076,0
item_2006144,kitchen_utilities,class_6353,0
item_2006310,grocery_items,class_1026,0
item_2006614,beverages,class_1126,0
item_2006630,grocery_items,class_1076,0
item_2006779,beverages,class_1122,0
item_2006810,beverages,class_1122,0
item_2006812,beverages,class_1120,0
item_2006928,beverages,class_1120,0
item_2007088,dairy_items,class_2172,1
item_2007114,personal_care,class_4118,0
item_2007117,dairy_items,class_2172,1
item_2007133,dairy_items,class_2172,1
item_2007186,dairy_items,class_2172,1
item_2007250,dairy_items,class_2172,1
item_2007265,home_utilities_2,class_5244,0
item_2007505,cleaning_utilities,class_3060,0
item_2008518,beverages,class_1138,0
item_2008562,cleaning_utilities,class_3020,0
item_2008567,personal_care,class_4114,0
item_2008571,beverages,class_1138,0
item_2008589,cleaning_utilities,class_3015,0
item_2008747,beverages,class_1116,0
item_2009639,dairy_items,class_2142,1
item_2009827,grocery_items,class_1028,0
item_2010049,beverages,class_1118,0
item_2010082,grocery_items,class_1076,0
item_2010125,grocery_items,class_1052,0
item_2010127,grocery_items,class_1072,0
item_2010192,grocery_items,class_1082,0
item_2010216,grocery_items,class_1032,0
item_2010233,grocery_items,class_1050,0
item_2010235,frozen_food,class_2226,0
item_2010260,grocery_items,class_1068,0
item_2010269,grocery_items,class_1082,0
item_2010278,grocery_items,class_1032,0
item_2010282,grocery_items,class_1068,0
item_2010290,grocery_items,class_1068,0
item_2010315,personal_care,class_4126,0
item_2010329,grocery_items,class_1072,0
item_2010356,grocery_items,class_1032,0
item_2010359,grocery_items,class_1068,0
item_2010370,grocery_items,class_1072,0
item_2010379,grocery_items,class_1052,0
item_2010404,grocery_items,class_1072,0
item_2010419,grocery_items,class_1072,0
item_2010428,grocery_items,class_1032,0
item_2010444,grocery_items,class_1068,0
item_2010456,grocery_items,class_1052,0
item_2010487,grocery_items,class_1052,0
item_2010498,grocery_items,class_1052,0
item_2010511,grocery_items,class_1032,0
item_2010519,grocery_items,class_1068,0
item_2010568,grocery_items,class_1072,0
item_2010574,grocery_items,class_1082,0
item_2010598,grocery_items,class_1050,0
item_2010615,grocery_items,class_1032,0
item_2010652,grocery_items,class_1032,0
item_2010667,grocery_items,class_1072,0
item_2010676,grocery_items,class_1072,0
item_2010693,grocery_items,class_1072,0
item_2010702,grocery_items,class_1052,0
item_2010743,grocery_items,class_1032,0
item_2010755,frozen_food,class_2226,0
item_2010756,grocery_items,class_1032,0
item_2010762,grocery_items,class_1032,0
item_2010766,grocery_items,class_1072,0
item_2010779,grocery_items,class_1032,0
item_2010786,grocery_items,class_1050,0
item_2010793,grocery_items,class_1032,0
item_2010837,frozen_food,class_2226,0
item_2010880,grocery_items,class_1032,0
item_2010885,grocery_items,class_1094,0
item_2010902,grocery_items,class_1072,0
item_2010913,grocery_items,class_1082,0
item_2010916,grocery_items,class_1032,0
item_2010918,grocery_items,class_1032,0
item_2010945,grocery_items,class_1068,0
item_2010959,grocery_items,class_1050,0
item_2010964,grocery_items,class_1050,0
item_2010972,frozen_food,class_2226,0
item_2010989,grocery_items,class_1068,0
item_2011008,grocery_items,class_1032,0
item_2011032,frozen_food,class_2226,0
item_2011054,frozen_food,class_2226,0
item_2011073,grocery_items,class_1032,0
item_2011080,grocery_items,class_1072,0
item_2011105,grocery_items,class_1082,0
item_2011110,grocery_items,class_1052,0
item_2011114,grocery_items,class_1032,0
item_2011127,grocery_items,class_1068,0
item_2011148,grocery_items,class_1068,0
item_2011153,grocery_items,class_1052,0
item_2011155,grocery_items,class_1032,0
item_2011200,grocery_items,class_1032,0
item_2011208,grocery_items,class_1050,0
item_2011211,grocery_items,class_1032,0
